0
11218
10018
10027
11238
10029
10016
11216
10019
10025
10002
10025
10036
11215
10025
10014
11211
11205
10011
11216
10026-2864
11249
11217
11217
11217
11221
11218
10034
10019
10034
10003
10031
10027
11222
10031
11216
11215
11221
11237
11226
10002
10009
11215
11205
10024
10027
11225
11101
11238
11221
11205
11216
10024
11206
11222
10010
11211
10002
10018
11211
10012
11211
10001
10075
11238
11205
10036
11215
10009
11249
10009
10035
10009
10019
10032
11238
10003
10021
11377
11205
10011
11211
10031
10002
11226
10002
11201
11249
10009
10009
11211
11206
11233
11238
11217
11211
11221
10025
10031
10018-4527
11233
10031
11231
10032
10014
11211
11215
11233
11211
10027
11217
10018
11238
10009
11215
10009
10016
11249
10023
10009
11215
10031
11215
10023
10009
11226
11249
10128
10040
11216
10027
11238
10012-3332
11222
10002
10019
10014
11234
11238
11233
11238
11222
11211
11201
11367
11233
11211
11211
10009
11211
11205
10014
11238
11249
11238
10029
10014
11249
10028
11217
10028
11206
11104
11216
11201
10022
11215
10031
11238
11231
10301
11237
10452
11249
10009
10006
11238
10014
10027
10014
10039
11217
11385
10026
11211
11217
11216
11217
10021
11216
10011
10036
10002
11215
10075
10012-3332
10001
11434
10036
11206
11379
11385
11379
11249
10019
10026
11217
10027
10452
10035
11211
11233
10003
10014
11211
11217
10009
11222
10027
11105
11201
10003
10019
0
10010
10027
10031
11215
10044
10002
11385
11222
10002
10022
10013
10003
10029
10027
10030
10009
10025
10035
10013
10011
10026
10002
10022
11226
10003
11221
10301
10301
10301
10009
10011
11222
11211
10301
11103
11218
11215
10473
10475
11216
10009
11221
10034
11211
10003
11216
11216
11216
11216
10013
10009
10023
11216
11249
10009
11211
11206
10031
11215
11231
11216
10009
10002
11211
10027
11215
11231
10029
11249
10026
10025
10031
11233
10024
11231
11222
10013
10023
11237
10034
10003
10009
10032
10002
10014
11222
10468
10023
11222
11211
11249
10035
10026
11102
11222
11211
10002
11215
11109
10036
11201
11238
11211
10009
11222
11222
11215
11222
11201
11201
10009
11216
11221
11205
11249
10009
11222
11216
10003
10038
11213
10002
11238
11216
11216
11103
11213
11221
11216
11206
11205
11238
10010
10001
10029
11217
10033
11427
11215
11211
10024
11249
11222
10003
11693
11216
10031
11238
11222
10023
10001
11238
10026
10128
11205
11216
10036
11215
10002
10022
10031
10030
11102
11216
11201
11233
10011
10003
11206
11249
11215
10027
10003
11221
11218
10003
10025
11215
10027
11222
11375
10014
11206
10016
11249
11226
11217
10011
11217
11222
11216
11211
11238
10009
11217
11217
10012
10012
10009
10026
10009
11249
10011
10025
11215
10027
10012
11211
10025
10128
10470
10002
11377
11206
11215
10009
10027
10026
11377
11222
10009
10031
11249
11216
11221
11211
11238
11222
11206
11213
11213
10011
10023
10009
11377
11211
10031
11211
11216
11249
10026
10003
11222
10012
11231
10026
11377
10025
11237
10032
11231
10011
11217
11217
10023
10009
11215
10035
10024
10031
11216
10453
11249
11223
10029
11217
10026
10002
10026
10027
11222
10003
11221
10023
11238
10009
11211
11222
10011
10016
10002
10012
11103
11103
10031
10029
10011
10469
11211
11211
10014
11206
10011
11211
11208
10003
10036
